Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
00663000004Sv64AAC,NordicOrderID:14374,Xaxis Mobile,"Feb 1, 2016","Feb 29, 2016",1049,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Video - DK/SE/NO/FI,Mobile
00663000004SxDwAAK,NordicOrderID:21619,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1056,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Reach og Retargeting",Mobile
00663000004SwynAAC,NordicOrderID:22716,Xaxis Display,"May 1, 2016","May 31, 2016",1057,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Dynamic allocation,Display
00663000004SwxWAAS,NordicOrderID:22353,Xaxis Mobile,"Feb 1, 2016","Feb 29, 2016",1058,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Banner,Mobile
00663000004Sx4wAAC,NordicOrderID:26642,Xaxis Mobile,"Jul 1, 2016","Jul 31, 2016",1063,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programbaserede startegier,Mobile
00663000004SxDfAAK,NordicOrderID:30280,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",1071,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,retargeting,Display
00663000004SwzpAAC,NordicOrderID:13553,Xaxis Mobile,"Jan 1, 2016","Jan 31, 2016",1072,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp,Mobile
00663000004SxDfAAK,NordicOrderID:21976,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",1072,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,retargeting,Display
00663000004SwycAAC,NordicOrderID:30265,Xaxis Mobile,"Aug 1, 2016","Aug 31, 2016",1076,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"reach, awareness, re-targeting, contextual",Mobile
00663000004SwrxAAC,NordicOrderID:24079,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",1077,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Norway RTG Q2 2016,Display
00663000004Sx7GAAS,NordicOrderID:24484,Xaxis Mobile,"May 1, 2016","May 31, 2016",1078,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Retargeting + Behavioral Targeting,Mobile
00663000004Sx7HAAS,NordicOrderID:25142,Xaxis Mobile,"May 1, 2016","May 31, 2016",1078,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Retargeting + Behavioral Targeting,Mobile
00663000004Swt6AAC,NordicOrderID:20440,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",8371,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
00663000004SxDKAA0,NordicOrderID:16233,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",1085,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Geofence på STARK/konkurrenter butikker,Display
00663000004SxDwAAK,NordicOrderID:21621,Xaxis Mobile,"May 1, 2016","May 31, 2016",1086,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Reach og Retargeting",Mobile
00663000004SxDfAAK,NordicOrderID:21974,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",1086,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,retargeting,Display
00663000004SwwQAAS,NordicOrderID:26781,Xaxis Mobile,"Jul 1, 2016","Jul 31, 2016",1090,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Dynamic Allocation,Mobile
00663000004Sv67AAC,NordicOrderID:21542,Xaxis Mobile,"Mar 1, 2016","Mar 31, 2016",1092,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic video banners,Mobile
00663000004SxC6AAK,NordicOrderID:24410,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1092,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Digital DNA,Mobile
00663000004Sx9xAAC,NordicOrderID:24701,Xaxis Mobile,"May 1, 2016","May 31, 2016",1096,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Målgruppe Renovering af hus,Mobile
00663000004SxCcAAK,NordicOrderID:21302,Xaxis Mobile,"Mar 1, 2016","Mar 15, 2016",1100,Adform (DKK),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Interactive WebTV 2016,Mobile
00663000004SxATAA0,NordicOrderID:14286,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",1105,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,L'Oréal Whitelist_RON_Desktop_Banner_freq._3 pr wk,Display
00663000004SwznAAC,NordicOrderID:23150,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1108,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwznAAC,NordicOrderID:23152,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1108,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwznAAC,NordicOrderID:24659,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1108,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwznAAC,NordicOrderID:24661,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1108,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwznAAC,NordicOrderID:24663,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1108,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004Sx9cAAC,NordicOrderID:13524,Xaxis Mobile,"Feb 1, 2016","Feb 29, 2016",1109,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Booking 1st HY - TG1 + TG2 + TG3,Mobile
00663000004Sx4fAAC,NordicOrderID:25941,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1112,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop/tablet: Segmenteret indkøb inkl. retargeting,Mobile
00663000004Sx9TAAS,NordicOrderID:25690,Xaxis Mobile,"Mar 1, 2016","Mar 31, 2016",1113,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Mobile
00663000004SwtGAAS,NordicOrderID:26115,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",1114,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - Upper Funnel - No Travel Behavior,Display
00663000004SxDfAAK,NordicOrderID:16171,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",1125,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,retargeting,Display
00663000004Sww8AAC,NordicOrderID:21281,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",1126,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Geofencing Søndergade 40-42, 8000 Aarhus C.",Display
00663000004Sx2tAAC,NordicOrderID:25197,Xaxis Display,"May 1, 2016","May 31, 2016",1130,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: BERGEN,Display
00663000004SwyvAAC,NordicOrderID:24899,Xaxis Mobile,"May 1, 2016","May 31, 2016",1132,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Mobile
00663000004Sx65AAC,NordicOrderID:26192,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1135,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vest,Mobile
00663000004Sx6bAAC,NordicOrderID:23319,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1136,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Mobile
00663000004Sx3sAAC,NordicOrderID:24383,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1139,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Video  - no max seconds with overlay",Mobile
00663000004SwuqAAC,NordicOrderID:22699,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1141,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Retargeting, look-a-like, behavioral, semantisk",Mobile
00663000004SxCWAA0,NordicOrderID:30296,Xaxis Mobile,"Aug 1, 2016","Aug 31, 2016",1142,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Re-Targeting,Mobile
00663000004Sx04AAC,NordicOrderID:25192,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1146,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic (Se månedligt spend i flow chart),Mobile
00663000004SwsuAAC,NordicOrderID:16307,Xaxis Mobile,"Mar 1, 2016","Mar 31, 2016",1149,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Saxo Bank - Limassol Pricing Stocks,Mobile
00663000004SwsoAAC,NordicOrderID:25843,Xaxis Mobile,"Mar 1, 2016","Mar 31, 2016",1149,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Cyprus Limassol STG3,Mobile
00663000004SwsrAAC,NordicOrderID:27572,Xaxis Mobile,"Jul 1, 2016","Jul 31, 2016",1153,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Limassol Essential Trades Q3,Mobile
00663000004Sx5xAAC,NordicOrderID:21967,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1155,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation: Push - Display - Students, low income, parents",Mobile
00663000004Sx5xAAC,NordicOrderID:22819,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1155,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation: Push - Display - Students, low income, parents",Mobile
00663000004Sx5wAAC,NordicOrderID:23275,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1155,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Push - Display - Students, low income, parents",Mobile
00663000004SwycAAC,NordicOrderID:14080,Xaxis Mobile,"Feb 1, 2016","Feb 29, 2016",1156,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"reach, awareness, re-targeting, contextual",Mobile
00663000004Sv65AAC,NordicOrderID:14122,Xaxis Mobile,"Feb 1, 2016","Feb 29, 2016",1156,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic video banners,Mobile
00663000004Sv64AAC,NordicOrderID:14359,Xaxis Mobile,"Feb 1, 2016","Feb 29, 2016",1156,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Video - DK/SE/NO/FI,Mobile
00663000004SwyeAAC,NordicOrderID:23809,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1158,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"reach, awareness, re-targeting",Mobile
00663000004SwsgAAC,NordicOrderID:26729,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",1159,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Slovakia RTG Q2 2016,Display
00663000004SwtlAAC,NordicOrderID:25361,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",1160,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National kampagne. Skal stoppe d. 13/5 kl. 16,Display
00663000004SwxkAAC,NordicOrderID:14207,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",1161,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Optimeret Reach 01.01 - 31.01 2016,Display
00663000004Sx9OAAS,NordicOrderID:23187,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1161,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Reach strategier inkl. LA, geo fencing mv.",Mobile
00663000004Sx0vAAC,NordicOrderID:24612,Xaxis Mobile,"May 1, 2016","May 31, 2016",1169,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Mobile
00663000004Sww9AAC,NordicOrderID:23644,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1174,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q2,Mobile
00663000004SwrbAAC,NordicOrderID:27526,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",1181,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Global & Local RTG Jun-Dec 2016,Display
00663000004SwyhAAC,NordicOrderID:22739,Xaxis Display,"May 1, 2016","May 31, 2016",1184,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Late Sale - BHV + RTG  Geo target Jyllnad,Display
00663000004SxATAA0,NordicOrderID:14285,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",1185,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,L'Oréal Whitelist_RON_Desktop_Banner_freq._3 pr wk,Display
00663000004SxAIAA0,NordicOrderID:22387,Xaxis Mobile,"Mar 1, 2016","Mar 31, 2016",1189,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Men 20-35, Interest segemts: Skiing, Tech, Gaming, Video sharing communities",Mobile
00663000004Sx2rAAC,NordicOrderID:16237,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",1190,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Ski,Display
00663000004SwvbAAC,NordicOrderID:30696,Xaxis Mobile,"Aug 1, 2016","Aug 31, 2016",1194,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"interesse for film/tv/streaming, lookalikes på nuv. besøgende mv. + Retargeting",Mobile
00663000004Sx4jAAC,NordicOrderID:22202,Xaxis Mobile,"Mar 1, 2016","Mar 31, 2016",1195,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB strategier,Mobile
00663000004SwysAAC,NordicOrderID:20367,Xaxis Mobile,"May 1, 2016","May 31, 2016",1197,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Mobil kampagne burst,Mobile
00663000004SwzrAAC,NordicOrderID:26086,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwzrAAC,NordicOrderID:26090,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwzrAAC,NordicOrderID:26094,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwzrAAC,NordicOrderID:26098,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwzrAAC,NordicOrderID:26102,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Mobile
00663000004SwzqAAC,NordicOrderID:27729,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Mobile
00663000004SwzqAAC,NordicOrderID:27733,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Mobile
00663000004SwzqAAC,NordicOrderID:27737,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Mobile
00663000004SwzqAAC,NordicOrderID:27741,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Mobile
00663000004SwzqAAC,NordicOrderID:27745,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Mobile
00663000004SwzqAAC,NordicOrderID:27749,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1199,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Mobile
00663000004SwwPAAS,NordicOrderID:27646,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",1205,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Rute baseret strategier",Display
00663000004Sx58AAC,NordicOrderID:14168,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",1207,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Buying,Display
00663000004SwtLAAS,NordicOrderID:22451,Xaxis Mobile,"Apr 1, 2016","Apr 30, 2016",1207,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic allocation, reach og retargeting",Mobile
00663000004SwxKAAS,NordicOrderID:14151,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",1212,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Viewed and Verified - Kvinder 35-65,Display
00663000004Sx3sAAC,NordicOrderID:24381,Xaxis Mobile,"May 1, 2016","May 31, 2016",1215,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Video  - no max seconds with overlay",Mobile
00663000004Sx0CAAS,NordicOrderID:26082,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1221,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop + tablet: Interesserede i musik og lyd,Mobile
00663000004Sx7LAAS,NordicOrderID:31292,Xaxis Mobile,"Aug 1, 2016","Aug 31, 2016",1221,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis DK - Programmatic - Conzoom - A1, A2, A5, E2, E3, E4",Mobile
00663000004Sx5KAAS,NordicOrderID:22087,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",1223,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,30-49 preroll,Display
00663000004SxDwAAK,NordicOrderID:16130,Xaxis Mobile,"Mar 1, 2016","Mar 31, 2016",1229,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Reach og Retargeting",Mobile
00663000004SxDBAA0,NordicOrderID:12709,Xaxis Mobile,"Jan 1, 2016","Jan 31, 2016",1237,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Re-targeeting Scandlines.dk",Mobile
00663000004SxDCAA0,NordicOrderID:16325,Xaxis Mobile,"Jan 1, 2016","Jan 31, 2016",1237,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Re-targeeting Scandlines.dk",Mobile
00663000004Sx5KAAS,NordicOrderID:22088,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",1239,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,30-49 preroll,Display
00663000004Sx65AAC,NordicOrderID:26191,Xaxis Mobile,"Jun 1, 2016","Jun 30, 2016",1241,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vest,Mobile
00663000004Sx4mAAC,NordicOrderID:13165,Xaxis Mobile,"Jan 1, 2016","Jan 31, 2016",1244,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Mobil: RTB cubes K25-49 geo.,Mobile
00663000004Sx1RAAS,NordicOrderID:14269,Xaxis Mobile,"Jan 1, 2016","Jan 31, 2016",1244,3. parts fee / Appnexus  (USD) - App/inAPP (Mobil),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BT og RT Kitchen,Mobile
