Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
00663000004SxBdAAK,NordicOrderID:19442,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,40615,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Video
00663000004SxBQAA0,NordicOrderID:19443,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,40615,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Video
00663000004SxBTAA0,NordicOrderID:20861,Xaxis TV,2016-09-01 12:00:00,2016-09-30 12:00:00,40615,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Video
00663000004SwtEAAS,NordicOrderID:19434,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,40818,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Upper Funnel - No Travel Behavior (monthly freq 10),Video
00663000004SwygAAC,NordicOrderID:16617,Xaxis TV,2016-04-21 12:00:00,2016-05-08 12:00:00,40900,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Geo target nord- og midtjylland 50-69,Video
00663000004Sv66AAC,NordicOrderID:11905,Xaxis TV,2016-03-01 12:00:00,2016-03-06 12:00:00,41180,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic video banners,Video
00663000004Sx6yAAC,NordicOrderID:18243,Xaxis TV,2016-06-20 12:00:00,2016-07-03 12:00:00,41221,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis programmatic - Behavioral targeting,Video
00663000004Sx40AAC,NordicOrderID:16720,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,41250,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting & RON Agile budget,Video
00663000004Sx75AAC,NordicOrderID:19425,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,41588,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - Retargeting + Facebook retargeting,Video
00663000004Sx7SAAS,NordicOrderID:18680,Xaxis TV,2016-07-11 12:00:00,2016-07-24 12:00:00,41613,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National,Video
00663000004Sx6rAAC,NordicOrderID:19022,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,41743,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic FI,Video
00663000004Sx15AAC,NordicOrderID:19063,Xaxis TV,2016-04-01 12:00:00,2016-08-31 12:00:00,41837,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Semantisk targeting,Video
00663000004SxDsAAK,NordicOrderID:16637,Xaxis TV,2016-04-15 12:00:00,2016-05-15 12:00:00,41890,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"DK: M16-34, Fans of the shooter genre",Video
00663000004Sx7RAAS,NordicOrderID:16616,Xaxis TV,2016-04-21 12:00:00,2016-05-08 12:00:00,41894,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Programmatic - RON - Behavioral Targeting & Retargeting,Video
00663000004Sv69AAC,NordicOrderID:11884,Xaxis Mobile,2016-03-01 12:00:00,2016-03-20 12:00:00,42000,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic video banners,Mobile
00663000004Sv69AAC,NordicOrderID:11882,Xaxis TV,2016-03-01 12:00:00,2016-03-20 12:00:00,42000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic video banners,Video
00663000004SxD5AAK,NordicOrderID:14775,Xaxis Display,2016-03-21 12:00:00,2016-05-15 12:00:00,42000,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Conzoom scandlines segmenter xxx,Display
00663000004SwyFAAS,NordicOrderID:19245,Xaxis TV,2016-07-25 12:00:00,2016-09-18 12:00:00,42000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Hele landet (undtagen midt of vestjylland) og ung studerende,Video
00663000004SxDtAAK,NordicOrderID:20081,Xaxis TV,2016-08-29 12:00:00,2016-10-23 12:00:00,42000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NO: TG Gamer-behaviour + Look a likes,Video
00663000004SxBNAA0,NordicOrderID:17873,Xaxis TV,2016-06-01 12:00:00,2016-06-30 12:00:00,42196,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004Sx82AAC,NordicOrderID:19426,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,42470,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RT+ Facebook,Video
00663000004SxB8AAK,NordicOrderID:11832,Xaxis TV,2016-02-08 12:00:00,2016-02-21 12:00:00,42500,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Appnexus P25-45 + Cinephiles (sustain),Video
00663000004SwY2AAK,NordicOrderID:10771,Xaxis TV,2016-01-15 12:00:00,2016-12-31 12:00:00,42700,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,FR - Prospecting,Video
00663000004Sx3fAAC,NordicOrderID:12240,Xaxis TV,2016-02-29 12:00:00,2016-03-20 12:00:00,42750,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SxA9AAK,NordicOrderID:17658,Xaxis TV,2016-05-23 12:00:00,2016-06-19 12:00:00,42800,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Video Reach RON Women 15-25 Desktop Video,Video
00663000004SwuAAAS,NordicOrderID:15370,Xaxis TV,2016-05-13 12:00:00,2016-05-17 12:00:00,42997,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (spotlaengde: 15 sek.) Frek 1/spot, Start kl. 20",Video
00663000004SwuAAAS,NordicOrderID:16866,Xaxis TV,2016-05-13 12:00:00,2016-05-17 12:00:00,42997,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (spotlaengde: 15 sek.) Frek 1/spot, Start kl. 20",Video
00663000004Sx8SAAS,NordicOrderID:16989,Xaxis TV,2016-05-09 12:00:00,2016-05-31 12:00:00,43000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - Viewed and Verified - K18-60,Video
00663000004Sx8YAAS,NordicOrderID:17886,Xaxis TV,2016-06-13 12:00:00,2016-07-03 12:00:00,43000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SwxQAAS,NordicOrderID:11935,Xaxis TV,2016-02-01 12:00:00,2016-03-31 12:00:00,43277,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Video
00663000004Sx3NAAS,NordicOrderID:15350,Xaxis TV,2016-04-18 12:00:00,2016-05-08 12:00:00,43320,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,W21-50 (sportlaengde 25 sek.),Video
00663000004Sx9fAAC,NordicOrderID:31871,Xaxis TV,2016-10-17 12:00:00,2016-12-18 12:00:00,43342,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis DK - Video - Premium - Context: food, house, family",Video
00663000004Sx8BAAS,NordicOrderID:28154,Xaxis TV,2016-09-01 12:00:00,2016-09-30 12:00:00,43355,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RT+ Facebook,Video
00663000004SxBfAAK,NordicOrderID:32154,Xaxis TV,2016-10-04 12:00:00,2016-10-31 12:00:00,43426,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SwybAAC,NordicOrderID:19577,Xaxis TV,2016-08-15 12:00:00,2016-09-18 12:00:00,43500,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SwwZAAS,NordicOrderID:29133,Xaxis TV,2016-09-19 12:00:00,2016-11-06 12:00:00,43500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Impact formats (Behavioural targeting),Video
00663000004SwyUAAS,NordicOrderID:29031,Xaxis TV,2016-09-08 12:00:00,2016-09-30 12:00:00,43750,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis DK - Video - Xaxis Light TV Viewers - Video (.mov), 2 frekvens/w",Video
00663000004Sx74AAC,NordicOrderID:15144,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,43799,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Retargeting + Facebook retargeting,Video
00663000004Sx79AAC,NordicOrderID:16829,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,43799,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - Retargeting + Facebook retargeting,Video
00663000004Sx78AAC,NordicOrderID:17959,Xaxis TV,2016-06-01 12:00:00,2016-06-30 12:00:00,43799,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Retargeting + Facebook retargeting,Video
00663000004Sx77AAC,NordicOrderID:18684,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,43799,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Retargeting + Facebook retargeting,Video
00663000004SwvdAAC,NordicOrderID:31426,Xaxis TV,2016-09-27 12:00:00,2016-10-21 12:00:00,43925,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic: Desktop + Mobil,Video
00663000004SxAlAAK,NordicOrderID:14683,Xaxis TV,2016-03-21 12:00:00,2016-04-10 12:00:00,44000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop: Alle malgrupper,Video
00663000004SxAGAA0,NordicOrderID:19110,Xaxis TV,2016-08-03 12:00:00,2016-08-11 12:00:00,44000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"'Premium, Women 18-35 years (high reach, low frequency) , CrossDevice, Video, freq. 1-2 due campaign",Video
00663000004Sx6DAAS,NordicOrderID:19293,Xaxis TV,2016-08-15 12:00:00,2016-08-28 12:00:00,44104,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National,Video
00663000004Sx6PAAS,NordicOrderID:29160,Xaxis TV,2016-10-24 12:00:00,2016-11-06 12:00:00,44104,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National,Video
00663000004Sx3dAAC,NordicOrderID:28023,Xaxis TV,2016-09-05 12:00:00,2016-09-25 12:00:00,44175,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004SxA7AAK,NordicOrderID:12282,Xaxis TV,2016-05-09 12:00:00,2016-05-29 12:00:00,44200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"RON, Women 30-59, Desktop, Banner, freq. 5 pr wk",Video
00663000004Sx8oAAC,NordicOrderID:19048,Xaxis TV,2016-07-10 12:00:00,2016-08-07 12:00:00,44323,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis Video - Premium - RON - M18-35 - Prerolls, Midrolls, Postrolls",Video
00663000004SwuCAAS,NordicOrderID:17494,Xaxis TV,2016-06-03 12:00:00,2016-06-07 12:00:00,44346,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (Spotlaengde: 40 sek.) Frek 1/spot, Start kl. 20",Video
00663000004Sx86AAC,NordicOrderID:19331,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,44355,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RT+ Facebook,Video
00663000004SwxwAAC,NordicOrderID:31572,Xaxis TV,2016-10-03 12:00:00,2016-11-13 12:00:00,44474,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Buying (Target: P30-55 Home Owners),Video
00663000004Sww3AAC,NordicOrderID:10891,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,44500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,IP targeting til krydssalg,Video
00663000004SxDbAAK,NordicOrderID:11259,Xaxis TV,2016-02-11 12:00:00,2016-05-08 12:00:00,44525,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Digital Conzoom: F2 + (F1 + E4). Ca. 36.525 DKK,Video
00663000004Sx58AAC,NordicOrderID:11921,Xaxis TV,2016-01-05 12:00:00,2016-01-31 12:00:00,44711,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Buying,Video
00663000004Sv67AAC,NordicOrderID:11886,Xaxis TV,2016-02-15 12:00:00,2016-02-29 12:00:00,44775,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic video banners,Video
00663000004SwyHAAS,NordicOrderID:14928,Xaxis TV,2016-03-01 12:00:00,2016-04-03 12:00:00,44820,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kontinuerlig - Udvalgte stationsbyer radius 15 km,Video
00663000004Sx6mAAC,NordicOrderID:10827,Xaxis TV,2016-01-16 12:00:00,2016-01-31 12:00:00,44891,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,DK,Video
00663000004Sx6aAAC,NordicOrderID:10935,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Video
00663000004SxB8AAK,NordicOrderID:11833,Xaxis TV,2016-02-08 12:00:00,2016-02-21 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Appnexus P25-45 + Cinephiles (sustain),Video
00663000004SxCuAAK,NordicOrderID:11843,Xaxis TV,2016-02-08 12:00:00,2016-02-27 12:00:00,45000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis TV Premium 30 sek + 10 sek, K18-24",Video
00663000004SwzKAAS,NordicOrderID:11173,Xaxis TV,2016-02-08 12:00:00,2016-12-31 12:00:00,45000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Forskellige strategier mod kernemalgruppe,Video
00663000004SxDdAAK,NordicOrderID:18220,Xaxis TV,2016-02-15 12:00:00,2016-07-05 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Studieportalen, data-malretning",Video
00663000004SxBJAA0,NordicOrderID:10742,Xaxis TV,2016-02-18 12:00:00,2016-02-28 12:00:00,45000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"WEB-TV video 15 sek., M18-39, Fashion",Video
00663000004SwwXAAS,NordicOrderID:16734,Xaxis TV,2016-04-27 12:00:00,2016-06-26 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Nyd skanes smukke natur - Rotation banners,Video
00663000004Sx4tAAC,NordicOrderID:16678,Xaxis TV,2016-05-16 12:00:00,2016-06-05 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB desktop strategier,Video
00663000004SxDEAA0,NordicOrderID:18475,Xaxis Mobile,2016-07-04 12:00:00,2016-07-31 12:00:00,45000,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Audience buying 6 segmenter Reach Private Deals, Fokus. Provins; Family, Senior; High End; Active",Mobile
00663000004Sx4VAAS,NordicOrderID:29072,Xaxis TV,2016-09-05 12:00:00,2016-10-02 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - retargeting - frekv. 10/uge - RON,Video
00663000004SwzwAAC,NordicOrderID:33153,Xaxis TV,2016-10-01 12:00:00,2016-12-31 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Contextual, lookalike, behavorial",Video
00663000004SwtfAAC,NordicOrderID:33121,Xaxis TV,2016-10-15 12:00:00,2016-10-21 12:00:00,45000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Desktop + mobil. Behavorial, Contextual Segment: Home & Garden. M/K 25-65",Video
00663000004Sx6NAAS,NordicOrderID:11841,Xaxis TV,2016-02-29 12:00:00,2016-03-13 12:00:00,45173,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 9-10,Video
00663000004Sx6IAAS,NordicOrderID:11805,Xaxis TV,2016-03-28 12:00:00,2016-04-10 12:00:00,45173,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 13-14,Video
00663000004Sx6JAAS,NordicOrderID:14583,Xaxis TV,2016-04-25 12:00:00,2016-05-08 12:00:00,45173,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx6KAAS,NordicOrderID:15383,Xaxis TV,2016-05-23 12:00:00,2016-06-05 12:00:00,45173,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 21-22,Video
00663000004Sx6LAAS,NordicOrderID:16935,Xaxis TV,2016-06-20 12:00:00,2016-07-03 12:00:00,45173,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 25-26,Video
00663000004Sx6MAAS,NordicOrderID:18066,Xaxis TV,2016-07-18 12:00:00,2016-07-31 12:00:00,45173,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 29-30,Video
00663000004Swu8AAC,NordicOrderID:15369,Xaxis TV,2016-05-06 12:00:00,2016-05-10 12:00:00,45246,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (sporlaengde: 15 sek.)Frek 1/spot, Start kl. 20 - Frek 1/spot, Start kl. 20. To spots: Et nyt",Video
00663000004Swu8AAC,NordicOrderID:16863,Xaxis TV,2016-05-06 12:00:00,2016-05-10 12:00:00,45246,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (sporlaengde: 15 sek.)Frek 1/spot, Start kl. 20 - Frek 1/spot, Start kl. 20. To spots: Et nyt",Video
00663000004SxApAAK,NordicOrderID:16387,Xaxis TV,2016-04-28 12:00:00,2016-05-15 12:00:00,45400,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop/tablet: programmatic,Video
00663000004Sx8LAAS,NordicOrderID:31580,Xaxis TV,2016-10-05 12:00:00,2016-11-01 12:00:00,45550,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx8DAAS,NordicOrderID:19845,Xaxis TV,2016-09-01 12:00:00,2016-10-04 12:00:00,45575,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx3ZAAS,NordicOrderID:16783,Xaxis TV,2016-05-02 12:00:00,2016-05-22 12:00:00,45600,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx3aAAC,NordicOrderID:17837,Xaxis TV,2016-06-06 12:00:00,2016-06-26 12:00:00,45600,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx3aAAC,NordicOrderID:17838,Xaxis TV,2016-06-06 12:00:00,2016-06-26 12:00:00,45600,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx3bAAC,NordicOrderID:18669,Xaxis TV,2016-07-04 12:00:00,2016-07-24 12:00:00,45600,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx3bAAC,NordicOrderID:18670,Xaxis TV,2016-07-04 12:00:00,2016-07-24 12:00:00,45600,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx3dAAC,NordicOrderID:19846,Xaxis TV,2016-09-05 12:00:00,2016-09-25 12:00:00,45600,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx7eAAC,NordicOrderID:18467,Xaxis TV,2016-08-15 12:00:00,2016-08-28 12:00:00,45625,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx4vAAC,NordicOrderID:10900,Xaxis Mobile,2016-01-01 12:00:00,2016-01-31 12:00:00,45700,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Programmatic bying (desktop, tablet)",Mobile
00663000004Sx4vAAC,NordicOrderID:10687,Xaxis Mobile,2016-02-01 12:00:00,2016-02-29 12:00:00,45700,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Programmatic bying (desktop, tablet)",Mobile
00663000004Sx9UAAS,NordicOrderID:11273,Xaxis TV,2016-02-01 12:00:00,2016-02-21 12:00:00,45872,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis video reach - bornefamilier, Sjaelland",Video
00663000004Sx5WAAS,NordicOrderID:17409,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,45872,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting + targeting januar,Video
00663000004SxB7AAK,NordicOrderID:10846,Xaxis TV,2015-12-21 12:00:00,2016-01-03 12:00:00,46000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Desktop: Pre-roll/interstitial (ekskl. YouTube), action, film",Video
00663000004Sx65AAC,NordicOrderID:18021,Xaxis TV,2016-05-30 12:00:00,2016-06-19 12:00:00,46000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vest,Video
00663000004Sx65AAC,NordicOrderID:18022,Xaxis TV,2016-05-30 12:00:00,2016-06-19 12:00:00,46000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vest,Video
00663000004Sx0NAAS,NordicOrderID:10500,Xaxis TV,2016-01-01 12:00:00,2016-01-31 12:00:00,46200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Video
00663000004Sx0MAAS,NordicOrderID:10628,Xaxis TV,2016-02-01 12:00:00,2016-02-29 12:00:00,46200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Video
00663000004SwvAAAS,NordicOrderID:18099,Xaxis TV,2016-05-31 12:00:00,2016-06-30 12:00:00,46479,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx5UAAS,NordicOrderID:10950,Xaxis TV,2016-01-01 12:00:00,2016-01-31 12:00:00,46486,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting + targeting februar,Video
